(epoch: 1, iters: 10240, time: 0.001, data: 0.063) G_L2: 0.06874 G_reward: 2.22656 
(epoch: 1, iters: 20480, time: 0.001, data: 0.054) G_L2: 0.05652 G_reward: 2.55469 
(epoch: 1, iters: 30720, time: 0.001, data: 0.050) G_L2: 0.05319 G_reward: 2.60938 
(epoch: 1, iters: 40960, time: 0.001, data: 0.051) G_L2: 0.04667 G_reward: 2.92188 
(epoch: 2, iters: 1280, time: 0.001, data: 0.051) G_L2: 0.04600 G_reward: 3.03125 
(epoch: 2, iters: 11520, time: 0.001, data: 0.053) G_L2: 0.04635 G_reward: 3.13281 
(epoch: 2, iters: 21760, time: 0.001, data: 0.055) G_L2: 0.04630 G_reward: 3.17969 
(epoch: 2, iters: 32000, time: 0.001, data: 0.059) G_L2: 0.04590 G_reward: 3.34375 
(epoch: 2, iters: 42240, time: 0.001, data: 0.053) G_L2: 0.04519 G_reward: 3.29688 
(epoch: 3, iters: 2560, time: 0.001, data: 0.050) G_L2: 0.04366 G_reward: 3.52344 
(epoch: 3, iters: 12800, time: 0.001, data: 0.053) G_L2: 0.04358 G_reward: 3.50781 
(epoch: 3, iters: 23040, time: 0.001, data: 0.058) G_L2: 0.04109 G_reward: 3.53125 
(epoch: 3, iters: 33280, time: 0.001, data: 0.054) G_L2: 0.04062 G_reward: 3.53906 
(epoch: 3, iters: 43520, time: 0.001, data: 0.057) G_L2: 0.04181 G_reward: 3.56250 
(epoch: 4, iters: 3840, time: 0.001, data: 0.051) G_L2: 0.03545 G_reward: 3.61719 
(epoch: 4, iters: 14080, time: 0.001, data: 0.051) G_L2: 0.04041 G_reward: 3.62500 
(epoch: 4, iters: 24320, time: 0.001, data: 0.049) G_L2: 0.06105 G_reward: 3.47656 
(epoch: 4, iters: 34560, time: 0.001, data: 0.053) G_L2: 0.04914 G_reward: 3.58594 
(epoch: 4, iters: 44800, time: 0.001, data: 0.054) G_L2: 0.04083 G_reward: 3.68750 
(epoch: 5, iters: 5120, time: 0.001, data: 0.055) G_L2: 0.04400 G_reward: 3.64844 
(epoch: 5, iters: 15360, time: 0.001, data: 0.054) G_L2: 0.04463 G_reward: 3.69531 
(epoch: 5, iters: 25600, time: 0.001, data: 0.055) G_L2: 0.04454 G_reward: 3.66406 
(epoch: 5, iters: 35840, time: 0.001, data: 0.052) G_L2: 0.03870 G_reward: 3.65625 
(epoch: 5, iters: 46080, time: 0.001, data: 0.053) G_L2: 0.04027 G_reward: 3.72656 
(epoch: 6, iters: 6400, time: 0.001, data: 0.052) G_L2: 0.03853 G_reward: 3.65625 
(epoch: 6, iters: 16640, time: 0.001, data: 0.052) G_L2: 0.03508 G_reward: 3.67969 
(epoch: 6, iters: 26880, time: 0.001, data: 0.051) G_L2: 0.03489 G_reward: 3.69531 
